id,sales
340,18.251373279415965
341,22.592478770607965
342,22.313243356339655
343,24.517839577697828
344,26.134732590964585
345,28.11290411450281
346,28.5995982028048
347,19.594178345358213
348,22.09408925262949
349,21.799734380144848
350,23.46614328805747
351,26.470194286428395
352,26.914920130727495
353,28.57747715782407
354,19.33934201407839
355,23.331125485192725
356,22.04291789385071
357,24.709522972005463
358,25.38193833512955
359,25.134069229085753
360,10.474466518776875
361,12.416416040127286
362,12.388031051579508
363,12.936280431485732
364,13.557084088709082
365,15.12455324954215
366,15.189979468800574
367,10.521350387785333
368,12.504372718946865
369,12.763173399773017
370,13.723923923335793
371,14.208176002641135
372,15.98831389795737
373,15.62148002389677
374,10.33447178499631
375,12.54595900616248
376,12.91160662162349
377,13.944503912687225
378,13.669968404320864
379,16.2567069367117
380,15.692184833812162
381,10.2318812678466
382,11.520698301732292
383,11.902598354821254
384,13.265498801432967
385,13.831339929042388
386,14.911570529326296
387,16.309608329321513
388,10.428504681648104
389,12.280775921591744
390,11.869025104206663
391,14.819197870256678
392,16.518303376808372
393,16.744203294208113
394,17.23823364555989
395,12.086386359778531
396,14.009446451824628
397,14.465633272917731
398,14.951058680483158
399,15.678531575909108
400,16.93368819133935
401,17.152854662098644
402,12.271666068446304
403,13.19592012749846
404,12.94493558348575
405,14.221366648749768
406,15.52142188681477
407,15.903740324184982
408,16.741559061930143
409,12.15007921150216
410,12.998524303348487
411,14.07401654045863
412,15.18677780482201
413,15.83014423356168
414,16.685674550471177
415,18.218731958661767
416,12.305726181892345
417,13.825902697816064
418,14.17525418033325
419,18.406226298978673
420,18.671647466889493
421,20.50259923465922
422,21.542434071058825
423,13.48803751722878
424,16.25114084031559
425,15.75861674589824
426,18.074038804017142
427,18.483357091141997
428,19.586994241160035
429,20.761353891495183
430,13.216317933723404
431,15.141524489572925
432,16.706049128464354
433,18.289426415832462
434,20.364894467156834
435,20.19919058995026
436,20.845049814555423
437,12.759242834567797
438,16.44741698649526
439,16.496393311926134
440,17.66374169319829
441,17.91946325222623
442,18.89135760762866
443,20.527877559258453
444,13.571512589207291
445,16.29642242096817
446,15.921602294144677
447,18.37693531498198
448,17.840973328187683
449,20.005406495751824
450,9.966013710351302
451,11.6633617477706
452,12.405807818812209
453,13.499437500873356
454,13.84429649470924
455,14.452145428929091
456,14.75360373179585
457,10.270435009634854
458,11.229716648337536
459,11.858440141004431
460,13.044499159155311
461,13.891853028594102
462,14.764440271464125
463,15.232008994335498
464,10.557724932593134
465,11.518043418310423
466,11.923945560244857
467,13.000170395792356
468,13.992359934379955
469,14.29450230338877
470,15.774781500829304
471,10.9549789439251
472,10.831155942892217
473,11.11329760530337
474,13.987253964951607
475,13.649488883109624
476,14.479903079398229
477,15.25508638180951
478,10.58791211581763
479,11.909919568755416
480,12.266951796203069
481,14.96977608396992
482,15.490062134133698
483,16.478120010515077
484,16.431831362426703
485,10.924300228988384
486,13.67764964887397
487,13.28561015066331
488,13.83650494460643
489,15.071328231661695
490,16.030220807760635
491,17.15576083957133
492,10.391574048046056
493,13.48396664522051
494,13.554128896285691
495,14.058567918587638
496,14.967230995535427
497,16.151278096020768
498,18.112495149034757
499,11.572236955486286
500,13.47524543281784
501,13.343008462814309
502,14.576750242823664
503,15.107673504253777
504,15.625596427324062
505,17.211605516140775
506,10.958115416738964
507,13.962000141455546
508,13.854668284738183
509,17.41642766529689
510,18.22081563861364
511,19.51176912582051
512,20.19675920048403
513,13.100634752781168
514,15.878591541945532
515,16.47939983892248
516,16.599111849732346
517,18.62199810021029
518,19.87060167347721
519,21.05495823705813
520,14.088922146126666
521,16.864393236385183
522,17.161743567285598
523,17.13025006204613
524,18.236954156120657
525,19.97669260802568
526,21.000813647734123
527,13.836625950456924
528,16.210377387660653
529,15.161035068302054
530,16.77890471583183
531,18.482721303984015
532,21.451161311304883
533,21.540296777337876
534,14.498335873225288
535,16.02573346385297
536,15.831989087719393
537,17.58434813663094
538,19.103030444775115
539,20.58236904868495
540,9.778311288378804
541,9.72633647923678
542,10.513113058878432
543,11.870641225155367
544,13.322715752565426
545,13.587448332511489
546,14.06727156470564
547,9.599355719486184
548,10.445410635807384
549,11.188964634791434
550,10.612580739103986
551,12.980656888924171
552,14.486304265085048
553,14.407647636495623
554,9.752060395723412
555,10.667146966070636
556,10.979837718474217
557,12.020262942373034
558,13.526135517494524
559,14.411616521590776
560,13.597037426826242
561,9.603575737908177
562,10.694868594074828
563,10.544398522228612
564,11.59991462310574
565,13.061367534123727
566,13.422316834262324
567,13.780414376527398
568,9.603514878367426
569,9.73325876070644
570,11.200110019119276
571,13.249592985664288
572,13.99377020652746
573,14.997218052721218
574,14.650477350214215
575,10.688320034417426
576,11.64701356653744
577,12.345733478151953
578,12.777856961874084
579,14.033654432940835
580,16.01375266319722
581,14.86541579005506
582,10.05030814186707
583,11.63760089577991
584,12.294126589695184
585,13.291819571090262
586,13.864992678250047
587,14.262692274213803
588,14.978298925070312
589,10.387463036075632
590,11.7024133163361
591,12.526503649989712
592,13.47060909907992
593,13.758530736380091
594,14.366525903190963
595,15.451826834070737
596,10.47446594142922
597,11.088420370245515
598,12.404239387256862
599,15.452759760912736
600,15.933040610260433
601,16.979103380272655
602,19.275602089609425
603,11.8682679004574
604,14.52083560261476
605,13.836803196195005
606,16.017429308969884
607,16.80336558163272
608,17.772599565232966
609,20.31368294630271
610,12.496399299490427
611,14.811243753403351
612,14.728199673309923
613,15.934965223889163
614,18.101032757977897
615,18.862140380782648
616,20.506329422272128
617,12.276891539366346
618,14.00587458751688
619,14.467969827564634
620,15.6470452793885
621,15.916323161396878
622,18.40011337846468
623,18.368926557092372
624,12.518192848838556
625,14.179740225687883
626,14.814335336146115
627,14.88426740347584
628,17.715678940365443
629,18.15785928716027
630,16.674240763906433
631,19.60381210368021
632,19.96966826776496
633,20.9551244897474
634,23.009841629452968
635,23.530576234235955
636,24.244560311903427
637,16.881294027831938
638,18.879815308094912
639,19.045120364721985
640,21.463590529941406
641,21.753265296505123
642,23.166560256297565
643,25.76243571762628
644,17.37835404004987
645,20.015385328329444
646,19.596602148994265
647,21.574509232853583
648,22.151901402415767
649,23.690087042331378
650,24.829052054229997
651,17.13652449909438
652,19.6962848981084
653,19.373001831907853
654,21.092474390091287
655,22.608349227708043
656,24.36964642139772
657,25.568068450462786
658,17.319082197478988
659,19.65484319446723
660,18.563198690804136
661,23.388767446772647
662,25.31875014116544
663,26.459432870619732
664,29.169598351348345
665,19.58740927003105
666,21.81500287877435
667,21.81379572379071
668,23.847444539757255
669,25.11668166172318
670,26.918974932331572
671,27.541790116987308
672,19.289301485912375
673,21.85720243634269
674,21.745739076673747
675,24.436531546800364
676,24.053863694987463
677,25.563302605574137
678,26.56743939822284
679,17.811442126340197
680,22.08883973182885
681,21.852035184092212
682,23.439698280716808
683,26.030021984095388
684,27.56005349493446
685,28.445267704101425
686,19.356456282648413
687,22.520368467800463
688,21.333740016434568
689,30.029546999925604
690,30.779934199843467
691,33.85308115201228
692,35.41350073043065
693,23.08002150157037
694,27.1034026756341
695,26.36268441152094
696,27.649982766596786
697,28.64041195645708
698,32.26965408610613
699,33.77515314748707
700,23.256182761108867
701,25.77788018035181
702,27.984557095963517
703,29.682957332498304
704,31.35934976141078
705,32.80520636826487
706,33.42054969208675
707,23.46067170796592
708,27.20297061575394
709,26.920964957957025
710,31.626640920234703
711,30.0391930563541
712,30.013902451749107
713,31.409361552888885
714,22.48819587985917
715,25.916819180460013
716,26.038764921246596
717,28.75482502935843
718,31.73523429598225
719,31.489063656969005
720,15.086916297928486
721,16.881033988051936
722,17.097547145182812
723,18.517496292358572
724,19.14032439481982
725,20.880529898501507
726,22.1755211228816
727,15.18255109759444
728,17.291814079316353
729,17.43236293489142
730,18.817612771058023
731,19.985979128226138
732,21.22099715092078
733,21.435926708978577
734,14.093837230739917
735,16.45522410879334
736,17.43153984029112
737,19.08383217355166
738,19.921785404968173
739,21.501260240064227
740,21.91983380035929
741,14.077620432185462
742,16.411347897459066
743,17.705738940743515
744,17.19786351379095
745,18.222972308708584
746,19.59936614810421
747,21.792088767230876
748,15.504815669326655
749,18.1441168733835
750,16.76138460083675
751,20.350642841109103
752,21.17473807525042
753,22.609191407226177
754,23.092221292873223
755,15.66365743932243
756,19.123897527724527
757,19.667943781993575
758,19.434877270795894
759,21.248618740002943
760,23.659795040988406
761,24.154106438517022
762,15.91829722727568
763,19.191905821800063
764,19.42077821821079
765,20.37887146321995
766,21.589188744088823
767,23.294519240937788
768,24.464989476042383
769,16.6544439431606
770,18.00636337714342
771,18.32980423062269
772,19.368897642799933
773,20.793187097321734
774,23.50577982564583
775,24.017689770048275
776,16.062291851448457
777,19.260230259838178
778,18.2618089780596
779,23.85490633201281
780,26.19669032044788
781,28.72734972672859
782,29.500391178749915
783,17.554877551199052
784,23.194859699749845
785,22.71149539583839
786,24.86900440151602
787,26.97305941377249
788,29.438692480745537
789,29.54429329612595
790,18.68423515635099
791,22.73667986445537
792,21.67043183458083
793,25.80594518934223
794,26.379089118812495
795,27.23142727605706
796,29.842051506557635
797,20.523996270856436
798,23.834482829512822
799,22.647473095636553
800,24.217293631312295
801,27.02146512001124
802,26.827261225580763
803,28.135345345327604
804,18.86381931241329
805,22.66353597360217
806,22.607679959054064
807,24.038073437889295
808,26.142182443972136
809,27.610836546753756
810,15.35872853765927
811,19.01684523641604
812,18.814970862478372
813,19.21646147206489
814,20.66541773606977
815,21.744348955304332
816,22.525110484236144
817,15.594616513134971
818,17.62346282176863
819,17.473481760610692
820,19.483277586749303
821,19.859208866690707
822,22.783248056303773
823,24.60262855909597
824,15.340540378122618
825,17.81161666701703
826,17.654739350510397
827,19.722882670594476
828,20.76140140827755
829,22.756632044735113
830,22.732331484883364
831,14.95192339419216
832,17.872816001876057
833,17.145629609984084
834,19.19179023107511
835,20.212696179667567
836,21.213797001561375
837,20.885569484790853
838,15.25062684383827
839,18.57805458399984
840,18.225597042685944
841,21.8958096477108
842,24.7368417697776
843,24.23738713583516
844,25.749045566880483
845,18.1384868912978
846,20.875047257605
847,18.77849659825244
848,21.233825385907707
849,22.7577461457621
850,24.080821941209216
851,26.05659803310429
852,17.381676443156593
853,20.45552185423103
854,20.620550303948313
855,21.51091357419143
856,22.83272434273687
857,23.530512665061575
858,24.282801705991336
859,16.39926183943981
860,20.56748297599445
861,20.46851588498316
862,21.145647855540528
863,23.68834691587792
864,24.205340725937997
865,24.85995359464583
866,17.019576388032647
867,18.82483616528654
868,18.868921829335413
869,24.73012602333604
870,27.056694080630205
871,30.470215536014624
872,32.089769651189535
873,20.921056874220657
874,24.93968802516116
875,24.672999938260908
876,26.16344708451749
877,26.52740886863832
878,28.974470267658745
879,32.34006351828674
880,21.502487059961705
881,24.017073857571376
882,24.04087593971849
883,24.71290840617634
884,26.504001060862265
885,30.528593733163003
886,30.708312459429028
887,20.688801307692245
888,23.619318901591345
889,24.58549091792156
890,25.483290358234992
891,27.69030949288152
892,27.283604711258764
893,30.780136931126247
894,20.102548080173477
895,24.42119587214135
896,24.20657697466472
897,26.020845790972253
898,27.682425371441383
899,28.397042278429108
900,33.6590348433513
901,39.09289209901688
902,38.7533977466969
903,42.687685411224045
904,45.54774517383758
905,47.973062356862265
906,50.65283393437163
907,34.01807872048424
908,40.17319185752897
909,39.79524868442619
910,43.3759000635044
911,45.296511779996905
912,47.209443870449626
913,48.16512535979989
914,33.015439203984826
915,39.57160335626922
916,38.74884704779815
917,41.705402173473686
918,46.66652960176465
919,48.96585142189689
920,50.605099960418485
921,33.78720334315088
922,38.325311379130866
923,39.150334503838906
924,41.33576602586987
925,44.10174453632194
926,46.95378843048777
927,48.87074821231851
928,34.21730367593579
929,37.89561628305411
930,39.75267843262473
931,45.824456514122645
932,48.41019010207841
933,51.47047416584803
934,55.27978830100106
935,37.404149375307746
936,44.080901644101736
937,44.14344807937556
938,45.72949481508241
939,47.9208009961098
940,50.8598971719801
941,54.607396798787654
942,37.29062782559669
943,45.07895490510859
944,44.82699498565148
945,45.93108165232775
946,51.14412948410235
947,54.235437274598
948,56.090343222061435
949,38.9202308929735
950,44.43239569694674
951,41.71521651036988
952,45.85380608518681
953,52.49449078311755
954,53.46773088254257
955,55.70014549489309
956,37.765694898974566
957,44.29487453800048
958,43.94700252532222
959,56.13549581028768
960,60.920764436286234
961,63.48203950382923
962,69.75119491666348
963,47.64044920293667
964,52.353781001198286
965,53.38651939000155
966,56.51175223606782
967,58.10669765883805
968,62.043345716301616
969,66.19476419743468
970,46.130316171649824
971,54.32114272423887
972,54.13547762107143
973,59.11909639398081
974,61.4957857310966
975,65.37179331266067
976,67.32587548837881
977,46.51035862013756
978,51.84417886910132
979,52.646398232254114
980,54.625109822549504
981,59.75451121438752
982,64.0123110447244
983,66.9453711258817
984,44.28461921642225
985,52.68537012133405
986,50.971516966790695
987,55.32032281778458
988,60.69470360124329
989,61.72101285073936
990,45.57647759279936
991,54.00117087611807
992,55.29969255870558
993,55.92781681434572
994,58.331066504059415
995,62.21713611592586
996,68.17609738581478
997,46.81274899281598
998,56.03311255427593
999,56.260370825607055
1000,59.24706592499012
1001,58.94223464325453
1002,63.32043439176748
1003,70.8053407520234
1004,47.27488609067826
1005,54.0931049251625
1006,52.41890921101737
1007,57.66472726356391
1008,62.67666133009614
1009,66.91045342403257
1010,67.45676969808169
1011,46.91606821926344
1012,53.943258899808555
1013,53.28666171715248
1014,55.755136856107285
1015,59.66041267008703
1016,61.334236677920686
1017,69.88024965461616
1018,46.351060619658384
1019,53.60809522958933
1020,57.26256807752738
1021,66.33665455381038
1022,72.33640802925107
1023,75.9546182778974
1024,78.18256852762836
1025,53.267306198618655
1026,61.94124902105075
1027,61.822038091858005
1028,65.1739725695484
1029,69.18203248947688
1030,73.23407722868214
1031,79.20483498450307
1032,53.0726319241453
1033,64.3790633604069
1034,63.60120467324844
1035,63.663695019917135
1036,71.8252422443099
1037,78.76831586857344
1038,79.3792927709906
1039,52.60090030091794
1040,61.4114643756302
1041,61.85328500663075
1042,67.00707841495417
1043,70.58782747915778
1044,78.34951302378262
1045,78.53791118635164
1046,53.208585028550615
1047,61.54826878859489
1048,61.06910441126663
1049,79.04641238215426
1050,86.31179804356468
1051,89.64784372704747
1052,99.36411583791084
1053,63.842228675591
1054,75.29130993310892
1055,77.72599410645682
1056,81.72228476471443
1057,86.82997427943675
1058,92.72995656886894
1059,96.32074220082676
1060,64.1008301174194
1061,72.69060556412367
1062,73.9285635520253
1063,79.84122854185654
1064,86.10315760281847
1065,87.98250255464558
1066,98.64766132085042
1067,63.995091607585
1068,72.7973305464438
1069,71.94912745145379
1070,79.58664704455167
1071,89.62418672456404
1072,88.06529268651235
1073,96.99275105455182
1074,63.07783564931745
1075,73.07395551895391
1076,71.55249999828753
1077,81.51414892446266
1078,89.7382055700527
1079,90.92159578528116
1080,44.19594655831711
1081,49.85730356103407
1082,50.33965316493993
1083,53.334576336627826
1084,56.02574650105296
1085,60.5403367068485
1086,63.44273507412749
1087,42.5161899153284
1088,50.339538966028286
1089,50.09687380507971
1090,54.22035610495901
1091,58.93201453013666
1092,62.08452122359342
1093,62.09388657333693
1094,43.346563607533696
1095,50.29929135070958
1096,49.57066663421361
1097,52.119409164442615
1098,58.35709844600587
1099,60.38471780350094
1100,62.707388830593175
1101,42.25746060553634
1102,51.91982185640389
1103,48.324684148028
1104,50.99762826886002
1105,56.00537501490553
1106,57.59591435672021
1107,61.93023250875857
1108,42.53639078197202
1109,50.153393081534034
1110,47.51791652339288
1111,58.45773714544899
1112,63.71093669368374
1113,67.34879708841608
1114,69.80786982347685
1115,47.17497238149576
1116,54.95889794173591
1117,56.04100887869617
1118,56.916229597205785
1119,62.17699869323118
1120,68.06881383221
1121,73.06398382002686
1122,48.83363678611351
1123,56.410089487246665
1124,56.37882524061355
1125,57.24203261993214
1126,64.04407118408514
1127,67.90623777564598
1128,72.44714264569518
1129,48.12372990124568
1130,56.67842642703203
1131,56.21530799601525
1132,58.774468653212836
1133,61.45838922579545
1134,64.58230204061617
1135,72.90481629277268
1136,48.92268199195344
1137,57.28489042366272
1138,52.88162118697018
1139,69.44124726502122
1140,75.6398094723245
1141,79.09827698782722
1142,85.88997834903533
1143,56.43154154620604
1144,67.05366086093875
1145,65.74705807925928
1146,71.8253162742291
1147,78.56466520536672
1148,80.38620900525807
1149,85.42090314293335
1150,54.49929705787196
1151,66.9253417587772
1152,67.71508249520677
1153,72.63700290174464
1154,78.07221727031464
1155,83.59506457078939
1156,87.04617262742916
1157,55.89967632205776
1158,67.56988737473841
1159,66.69794367187338
1160,69.29096366480746
1161,73.58074629861851
1162,78.21971685753677
1163,85.42344443414859
1164,60.189227349257905
1165,69.76738374447187
1166,67.5828160490775
1167,72.61872806351974
1168,74.10741630076504
1169,74.74021695649758
1170,39.29916653120832
1171,46.873704651656105
1172,45.7381131417794
1173,48.89732796949936
1174,52.15265694597685
1175,55.992067127435114
1176,56.63139899659007
1177,37.3251678851386
1178,45.06514572575468
1179,46.930794702947985
1180,49.56571892214159
1181,50.533829727815274
1182,54.11494340744234
1183,54.77181055380208
1184,37.849375854071546
1185,46.38698164526214
1186,45.435658905898954
1187,49.76712235837715
1188,54.10917680466682
1189,57.14762754732546
1190,59.42918586429849
1191,39.72445635060567
1192,46.35301501553643
1193,45.71552113294215
1194,47.80227227784761
1195,52.48507236116536
1196,54.84692013841837
1197,58.52456540291037
1198,38.57824936022242
1199,45.80798151068873
1200,46.37628392881725
1201,53.59700132987884
1202,57.54283722997036
1203,61.51275378978035
1204,67.43246905296417
1205,43.0896112667477
1206,51.74012329829424
1207,52.63784129287415
1208,53.5430131955521
1209,59.72196108402258
1210,62.564606830026335
1211,66.07477310979229
1212,43.370744465511855
1213,51.74657421276078
1214,49.91776331871804
1215,54.653740405189055
1216,59.391838901491454
1217,61.466468645107255
1218,64.09213718211753
1219,42.73182933943959
1220,51.072257844490686
1221,53.34999014920213
1222,53.0478587664561
1223,58.47284147069949
1224,61.11372345769235
1225,64.25467882125537
1226,42.61735952772115
1227,52.337816540712446
1228,50.33964913632616
1229,62.95942437057285
1230,70.30153690923078
1231,74.02432683279889
1232,76.1466980109873
1233,49.79136851359685
1234,61.80827598249588
1235,60.87361410278571
1236,66.82972248488072
1237,70.6090816273259
1238,73.20280934621847
1239,80.50996012709982
1240,53.61848346797792
1241,62.049811027778546
1242,61.17566693425173
1243,63.44479409976258
1244,68.79164434710118
1245,73.3568646990618
1246,79.8349026719323
1247,52.3396475326268
1248,60.37044167849468
1249,61.22120469529326
1250,66.4174527974862
1251,69.33171759842055
1252,75.73654050375225
1253,80.39056462889353
1254,53.255511146065906
1255,61.63964084254575
1256,62.738139885671146
1257,66.28935140372133
1258,71.23314983837112
1259,74.31703584565726
1260,27.371339856730607
1261,32.852447915234386
1262,32.71035188614967
1263,35.43899941398383
1264,38.23055947599671
1265,39.11110342796626
1266,43.21000736623795
1267,27.636565030862737
1268,32.9008836701432
1269,32.41356662307467
1270,35.89605306233001
1271,40.30173010357912
1272,41.18331179148274
1273,42.30758752588717
1274,27.128474625545515
1275,32.92727954090743
1276,33.22499834501742
1277,35.5693911437128
1278,39.24580120793466
1279,40.17458364917441
1280,42.53119942554147
1281,27.2610012488595
1282,32.386001398148025
1283,33.13362828586911
1284,35.32493093224386
1285,38.40891978386962
1286,39.06205731088262
1287,42.35012683757877
1288,27.15458724440314
1289,31.73185718604467
1290,32.32916195980632
1291,40.729918893249305
1292,43.18415754429457
1293,44.84393330089195
1294,47.65859123625775
1295,31.68014585784711
1296,37.47996240304742
1297,36.10940965575593
1298,38.16967038577827
1299,42.99483104545654
1300,43.43025030882745
1301,49.33259679300417
1302,31.42704388257934
1303,36.76963502775184
1304,36.76373406441367
1305,38.11483276343317
1306,41.75922682254282
1307,44.69169278103122
1308,48.72535979529705
1309,33.055493196761404
1310,37.31245762733902
1311,37.01900349951104
1312,39.04017251541974
1313,42.76747992924248
1314,45.55611971658967
1315,49.10122940545738
1316,31.569675076140385
1317,35.87842927976469
1318,36.56954562763142
1319,48.71291028314179
1320,52.944018562641006
1321,56.91331036878823
1322,59.258827188827894
1323,38.386634212262976
1324,43.980075786810694
1325,45.17462051219085
1326,48.72559160540108
1327,51.20563547457682
1328,55.72955850888109
1329,57.29152868335049
1330,39.97783265217071
1331,44.96156004668873
1332,46.75191149111987
1333,49.52686551984914
1334,54.70988679620309
1335,54.31519598564575
1336,58.70151842821001
1337,39.92994952290126
1338,44.95765593213197
1339,46.7949216791097
1340,48.23255024965648
1341,52.681608881280155
1342,55.240972982059425
1343,54.828209526345454
1344,38.30211954998309
1345,42.67521725364728
1346,43.51823294426188
1347,47.37904523836513
1348,51.20014868770357
1349,53.91806518854136
1350,27.41439700287245
1351,32.60740315251304
1352,32.053793881419104
1353,35.53216037097154
1354,38.29591486777146
1355,39.90173632222562
1356,43.11203028528382
1357,28.267923163209687
1358,33.09355728262314
1359,32.892612463893954
1360,36.27183140785393
1361,37.23459118422887
1362,41.88739423505334
